,freeze,Tracesample,buffer#,finefreeze,wc,Seconds,SecondsofDayNoPPS,TimeStampsNoPPS
4008,142171758,25,0,36395970176,36395970088,0.00010020000001986773,76100.04382042501,0 days 21:08:20.043820
4009,142171758,25,0,36395970176,36395970089,0.00010022499998285639,76100.04382045001,0 days 21:08:20.043820
4010,142171758,25,0,36395970176,36395970090,0.00010024999994584505,76100.04382047501,0 days 21:08:20.043820
4011,142171758,26,0,36395970176,36395970091,0.00010027500002252054,76100.04382050001,0 days 21:08:20.043821
4012,142171758,25,0,36395970176,36395970092,0.0001002999999855092,76100.04382052501,0 days 21:08:20.043821
4013,142171758,25,0,36395970176,36395970093,0.00010032499994849786,76100.04382055001,0 days 21:08:20.043821
4014,142171758,25,0,36395970176,36395970094,0.00010035000002517336,76100.04382057501,0 days 21:08:20.043821
4015,142171758,25,0,36395970176,36395970095,0.00010037499998816202,76100.04382060001,0 days 21:08:20.043821
4016,142171758,25,0,36395970176,36395970096,0.00010039999995115068,76100.04382062501,0 days 21:08:20.043821
4017,142171758,25,0,36395970176,36395970097,0.00010042500002782617,76100.04382065001,0 days 21:08:20.043821
4018,142171758,25,0,36395970176,36395970098,0.00010044999999081483,76100.043820675,0 days 21:08:20.043821
4019,142171758,25,0,36395970176,36395970099,0.00010047499995380349,76100.0438207,0 days 21:08:20.043821
4020,142171758,25,0,36395970176,36395970100,0.00010050000003047899,76100.043820725,0 days 21:08:20.043821
4021,142171758,25,0,36395970176,36395970101,0.00010052499999346765,76100.04382075,0 days 21:08:20.043821
4022,142171758,25,0,36395970176,36395970102,0.0001005499999564563,76100.043820775,0 days 21:08:20.043821
4023,142171758,25,0,36395970176,36395970103,0.0001005750000331318,76100.0438208,0 days 21:08:20.043821
4024,142171758,25,0,36395970176,36395970104,0.00010059999999612046,76100.043820825,0 days 21:08:20.043821
4025,142171758,25,0,36395970176,36395970105,0.00010062499995910912,76100.04382085,0 days 21:08:20.043821
4026,142171758,25,0,36395970176,36395970106,0.00010065000003578461,76100.043820875,0 days 21:08:20.043821
4027,142171758,25,0,36395970176,36395970107,0.00010067499999877327,76100.0438209,0 days 21:08:20.043821
4028,142171758,25,0,36395970176,36395970108,0.00010069999996176193,76100.043820925,0 days 21:08:20.043821
4029,142171758,25,0,36395970176,36395970109,0.00010072500003843743,76100.04382095,0 days 21:08:20.043821
4030,142171758,25,0,36395970176,36395970110,0.00010075000000142609,76100.043820975,0 days 21:08:20.043821
4031,142171758,25,0,36395970176,36395970111,0.00010077499996441475,76100.043821,0 days 21:08:20.043821
4032,142171758,25,0,36395970176,36395970112,0.00010080000004109024,76100.043821025,0 days 21:08:20.043821
4033,142171758,25,0,36395970176,36395970113,0.0001008250000040789,76100.04382105,0 days 21:08:20.043821
4034,142171758,25,0,36395970176,36395970114,0.00010084999996706756,76100.043821075,0 days 21:08:20.043821
4035,142171758,25,0,36395970176,36395970115,0.00010087500004374306,76100.0438211,0 days 21:08:20.043821
4036,142171758,25,0,36395970176,36395970116,0.00010090000000673172,76100.043821125,0 days 21:08:20.043821
4037,142171758,25,0,36395970176,36395970117,0.00010092499996972037,76100.04382115,0 days 21:08:20.043821
4038,142171758,25,0,36395970176,36395970118,0.00010095000004639587,76100.043821175,0 days 21:08:20.043821
4039,142171758,25,0,36395970176,36395970119,0.00010097500000938453,76100.0438212,0 days 21:08:20.043821
4040,142171758,25,0,36395970176,36395970120,0.00010099999997237319,76100.043821225,0 days 21:08:20.043821
4041,142171758,25,0,36395970176,36395970121,0.00010102500004904869,76100.04382125,0 days 21:08:20.043821
4042,142171758,25,0,36395970176,36395970122,0.00010105000001203734,76100.043821275,0 days 21:08:20.043821
4043,142171758,25,0,36395970176,36395970123,0.000101074999975026,76100.0438213,0 days 21:08:20.043821
4044,142171758,25,0,36395970176,36395970124,0.0001011000000517015,76100.043821325,0 days 21:08:20.043821
4045,142171758,25,0,36395970176,36395970125,0.00010112500001469016,76100.04382135,0 days 21:08:20.043821
4046,142171758,25,0,36395970176,36395970126,0.00010114999997767882,76100.043821375,0 days 21:08:20.043821
4047,142171758,25,0,36395970176,36395970127,0.00010117500005435431,76100.0438214,0 days 21:08:20.043821
4048,142171758,25,0,36395970176,36395970128,0.00010120000001734297,76100.043821425,0 days 21:08:20.043821
4049,142171758,25,0,36395970176,36395970129,0.00010122499998033163,76100.04382145,0 days 21:08:20.043821
4050,142171758,25,0,36395970176,36395970130,0.00010125000005700713,76100.043821475,0 days 21:08:20.043821
4051,142171758,25,0,36395970176,36395970131,0.00010127500001999579,76100.0438215,0 days 21:08:20.043822
4052,142171758,25,0,36395970176,36395970132,0.00010129999998298445,76100.043821525,0 days 21:08:20.043822
4053,142171758,25,0,36395970176,36395970133,0.0001013249999459731,76100.04382155,0 days 21:08:20.043822
4054,142171758,25,0,36395970176,36395970134,0.0001013500000226486,76100.043821575,0 days 21:08:20.043822
4055,142171758,25,0,36395970176,36395970135,0.00010137499998563726,76100.0438216,0 days 21:08:20.043822
4056,142171758,25,0,36395970176,36395970136,0.00010139999994862592,76100.043821625,0 days 21:08:20.043822
4057,142171758,25,0,36395970176,36395970137,0.00010142500002530142,76100.04382165,0 days 21:08:20.043822
4058,142171758,25,0,36395970176,36395970138,0.00010144999998829007,76100.043821675,0 days 21:08:20.043822
4059,142171758,25,0,36395970176,36395970139,0.00010147499995127873,76100.0438217,0 days 21:08:20.043822
4060,142171758,25,0,36395970176,36395970140,0.00010150000002795423,76100.043821725,0 days 21:08:20.043822
4061,142171758,25,0,36395970176,36395970141,0.00010152499999094289,76100.04382175,0 days 21:08:20.043822
4062,142171758,25,0,36395970176,36395970142,0.00010154999995393155,76100.043821775,0 days 21:08:20.043822
